HTS Number,Indent,Description,Unit of Quantity,General Rate of Duty,Special Rate of Duty,Column 2 Rate of Duty,Quota Quantity,Additional Duties
"","8","Trousers and breeches:","","","","","",""
"6203.43.13.10","9","Men's (647)","[""doz."",""kg""]","","","","",""
"","9","Boys':","","","","","",""
"6203.43.13.15","10","Imported as parts of playsuits (237)","[""doz."",""kg""]","","","","",""
"6203.43.13.20","10","Other (647)","[""doz."",""kg""]","","","","",""
"","8","Shorts:","","","","","",""
"6203.43.13.30","9","Men's (647)","[""doz."",""kg""]","","","","",""
"","9","Boys':","","","","","",""
"6203.43.13.35","10","Imported as parts of playsuits (257)","[""doz."",""kg""]","","","","",""
"6203.43.13.40","10","Other (647)","[""doz."",""kg""]","","","","",""
"","3","Other:","","","","","",""
"6203.43.45.00","4","Containing 15 percent or more by weight of down and waterfowl plumage and of which down comprises 35 percent or more by weight; containing 10 percent or more by weight of down","[""doz."",""<u>kg<\/u>""]","Free","","60%","",""
"","4","Other:","","","","","",""
"","5","Bib and brace overalls:","","","","","",""
"6203.43.55.00","6","Water resistant (659)","[""doz."",""kg""]","7.1%","Free (AU,BH,CL,CO,IL,JO,KR, MA,OM,P, PA,PE,S,SG)","65%","",""
"6203.43.60","6","Other","","14.9%","Free (AU,BH,CL,CO,IL,JO,KR, MA,OM,P, PA,PE,S,SG)","76%","",""
"6203.43.60.05","7","Insulated, for cold weather protection (659)","[""doz."",""<u>kg<\/u>""]","","","","",""
"","7","Other:","","","","","",""
"6203.43.60.10","8","Men's (659)","[""doz."",""<u>kg<\/u>""]","","","","",""
"","8","Boys', sizes 2-7:","","","","","",""
"6203.43.60.25","9","Imported as parts of playsuits (237)","[""doz."",""kg""]","","","","",""
"6203.43.60.50","9","Other (237)","[""doz."",""kg""]","","","","",""
"6203.43.60.90","8","Other (659)","[""doz."",""<u>kg<\/u>""]","","","","",""
"","5","Other:","","","","","",""
"6203.43.65.00","6","Certified hand-loomed and folklore products (647)","[""doz."",""kg""]","12.2%","Free (AU,BH,CL,CO,IL,JO,KR, MA,OM,P, PA,PE,S,SG)","76%","",""
"","6","Other:","","","","","",""
"6203.43.70","7","Containing 36 percent or more by weight of wool or fine animal hair","","49.6¢/kg + 19.7%","Free (AU,BH,CL,CO,IL,JO,KR, MA,OM,P, PA,PE,S,SG)","52.9¢/kg + 58.5%","",""
"","8","Trousers and breeches:","","","","","",""
"6203.43.70.10","9","Men's (447)","[""doz."",""kg""]","","","","",""
"6203.43.70.20","9","Boys' (447)","[""doz."",""kg""]","","","","",""
"6203.43.70.30","8","Shorts (447)","[""doz."",""kg""]","","","","",""
"","7","Other:","","","","","",""
"6203.43.75","8","Water resistant trousers or breeches (647)","","7.1%","Free (AU,BH,CL,CO,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","65%","",""
"6203.43.75.10","9","Ski/snowboard pants (647)","[""doz."",""kg""]","","","","",""
"6203.43.75.90","9","Other (647)","[""doz."",""kg""]","","","","",""
"6203.43.90","8","Other","","27.9%","Free (AU,BH,CL,CO,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","90%","",""
"","9","Trousers and breeches:","","","","","",""
"","10","Men’s:","","","","","",""
"6203.43.90.09","11","Designed for use in hospitals, clinics, laboratories or contaminated areas (647)","[""doz."",""kg""]","","","","",""
"6203.43.90.11","11","Other (647)","[""doz."",""kg""]","","","","",""
"","10","Boys':","","","","","",""
"6203.43.90.15","11","Imported as parts of playsuits (237)","[""doz."",""kg""]","","","","",""
"6203.43.90.20","11","Other (647)","[""doz."",""kg""]","","","","",""
"","9","Shorts:","","","","","",""
"6203.43.90.30","10","Men's (647)","[""doz."",""kg""]","","","","",""
"","10","Boys':","","","","","",""
"6203.43.90.35","11","Imported as parts of playsuits (237)","[""doz."",""kg""]","","","","",""
"6203.43.90.40","11","Other (647)","[""doz."",""kg""]","","","","",""
"6203.49","2","Of other textile materials:","","","","","",""
"","3","Recreational performance outerwear:","","","","","",""
"","4","Of artificial fibers:","","","","","",""
"6203.49.01","5","Bib and brace overalls","","8.5%","Free (AU,BH,CL,CO,IL,JO,KR, MA,OM,P, PA,PE,S,SG)","76%","",""
"6203.49.01.05","6","Insulated, for cold weather protection (659)","[""doz."",""<u>kg<\/u>""]","","","","",""
"","6","Other:","","","","","",""
"6203.49.01.10","7","Men's (659)","[""doz."",""<u>kg<\/u>""]","","","","",""
"","7","Boys', sizes 2-7:","","","","","",""
"6203.49.01.25","8","Imported as parts of playsuits (237)","[""doz."",""kg""]","","","","",""
"6203.49.01.50","8","Other (237)","[""doz."",""kg""]","","","","",""
"6203.49.01.90","7","Other (659)","[""doz."",""<u>kg<\/u>""]","","","","",""
"6203.49.05","5","Trousers, breeches and shorts","","27.9%","Free (AU,BH,CL,CO,IL,JO,KR, MA,OM, P,PA,PE,S,SG)","90%","",""
"6203.49.05.05","6","Containing 36 percent or more by weight of wool or fine animal hair (447)","[""doz."",""kg""]","","","","",""
"","6","Other:","","","","","",""
"","7","Trousers and breeches:","","","","","",""
"6203.49.05.15","8","Men's (647)","[""doz."",""kg""]","","","","",""
"","8","Boys'","","","","","",""
"6203.49.05.20","9","Imported as parts of playsuits (237)","[""doz."",""kg""]","","","","",""
"6203.49.05.30","9","Other (647)","[""doz."",""kg""]","","","","",""
"","7","Shorts:","","","","","",""
"6203.49.05.45","8","Men's (647)","[""doz."",""kg""]","","","","",""
"","8","Boys':","","","","","",""
"6203.49.05.50","9","Imported as parts of playsuits (237)","[""doz."",""kg""]","","","","",""
"6203.49.05.60","9","Other (647)","[""doz."",""kg""]","","","","",""
"","4","Of other textile materials:","","","","","",""
"6203.49.07","5","Containing 70 percent or more by weight of silk or silk waste","","Free","","35%","",""
"6203.49.07.10","6","Bib and brace overalls (759)","[""doz."",""<u>kg<\/u>""]","","","","",""
"6203.49.07.20","6","Trousers and breeches (747)","[""doz."",""kg""]","","","","",""
"6203.49.07.30","6","Shorts (747)","[""doz."",""kg""]","","","","",""
"6203.49.09","5","Other","","2.8%","Free (AU,BH,CL,CO,E*,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","35%","",""
"6203.49.09.10","6","Bib and brace overalls (859)","[""doz."",""<u>kg<\/u>""]","","","","",""
"","6","Trousers and breeches:","","","","","",""
"6203.49.09.20","7","Subject to cotton restraints (347)","[""doz."",""kg""]","","","","",""
"6203.49.09.25","7","Subject to wool restraints (447)","[""doz."",""kg""]","","","","",""
"6203.49.09.30","7","Subject to man-made fiber restraints (647)","[""doz."",""kg""]","","","","",""
"6203.49.09.45","7","Other (847)","[""doz."",""kg""]","","","","",""
"6203.49.09.60","6","Shorts (847)","[""doz."",""kg""]","","","","",""
"","3","Other:","","","","","",""
"","4","Of artificial fibers:","","","","","",""
"6203.49.25","5","Bib and brace overalls","","8.5%","Free (AU,BH,CL,CO,IL,JO,KR, MA,OM,P, PA,PE,S,SG)","76%","",""
"6203.49.25.05","6","Insulated, for cold weather protection (659)","[""doz."",""<u>kg<\/u>""]","","","","",""
"","6","Other:","","","","","",""
"6203.49.25.10","7","Men's (659)","[""doz."",""<u>kg<\/u>""]","","","","",""
"","7","Boys', sizes 2-7:","","","","","",""
"6203.49.25.25","8","Imported as parts of playsuits (237)","[""doz."",""kg""]","","","","",""
"6203.49.25.50","8","Other (237)","[""doz."",""kg""]","","","","",""
"6203.49.25.90","7","Other (659)","[""doz."",""<u>kg<\/u>""]","","","","",""
"","5","Trousers, breeches and shorts:","","","","","",""
"6203.49.35.00","6","Certified hand-loomed and folklore products","[""doz."",""kg""]","12.2%","Free (AU,BH, CL,CO,IL,JO,KR, MA,OM, P,PA,PE,S,SG)","76%","",""
"6203.49.50","6","Other","","27.9%","Free (AU,BH,CL,CO,IL,JO,KR, MA,OM, P,PA,PE,S,SG)","90%","",""
"6203.49.50.05","7","Containing 36 percent or more by weight of wool or fine animal hair (447)","[""doz."",""kg""]","","","","",""
"","7","Other:","","","","","",""
"","8","Trousers and breeches:","","","","","",""
"6203.49.50.15","9","Men's (647)","[""doz."",""kg""]","","","","",""
"","9","Boys':","","","","","",""
"6203.49.50.20","10","Imported as parts of playsuits (237)","[""doz."",""kg""]","","","","",""
"6203.49.50.30","10","Other (647)","[""doz."",""kg""]","","","","",""
"","8","Shorts:","","","","","",""
"6203.49.50.45","9","Men's (647)","[""doz."",""kg""]","","","","",""
"","9","Boys':","","","","","",""
"6203.49.50.50","10","Imported as parts of playsuits (237)","[""doz."",""kg""]","","","","",""
"6203.49.50.60","10","Other (647)","[""doz."",""kg""]","","","","",""
"6203.49.60","4","Containing 70 percent or more by weight of silk or silk waste","","Free","","35%","",""
"6203.49.60.10","5","Bib and brace overalls (759)","[""doz."",""<u>kg<\/u>""]","","","","",""
"6203.49.60.20","5","Trousers and breeches (747)","[""doz."",""kg""]","","","","",""
"6203.49.60.30","5","Shorts (747)","[""doz."",""kg""]","","","","",""
"6203.49.90","4","Other","","2.8%","Free (AU,BH,CL,CO,E*,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","35%","",""
"6203.49.90.10","5","Bib and brace overalls (859)","[""doz."",""<u>kg<\/u>""]","","","","",""
"","5","Trousers and breeches:","","","","","",""
"6203.49.90.20","6","Subject to cotton restraints (347)","[""doz."",""kg""]","","","","",""
"6203.49.90.25","6","Subject to wool restraints (447)","[""doz."",""kg""]","","","","",""
"6203.49.90.30","6","Subject to man-made fiber restraints (647)","[""doz."",""kg""]","","","","",""
"6203.49.90.45","6","Other (847)","[""doz."",""kg""]","","","","",""
"6203.49.90.60","5","Shorts (847)","[""doz."",""kg""]","","","","",""
"6204","0","Women's or girls' suits, ensembles, suit-type jackets, blazers, dresses, skirts, divided skirts,   trousers, bib and brace overalls, breeches and shorts (other than swimwear):","","","","","",""
"","1","Suits:","","","","","",""
"6204.11.00.00","2","Of wool or fine animal hair (444)","[""No."",""kg""]","14%","Free (AU,BH,CL,CO,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","58.5%","",""
"6204.12.00","2","Of cotton","","14.9%","Free (AU,BH, CL,CO,IL,JO,KR, MA,OM, P,PA,PE,S,SG)","90%","",""
"6204.12.00.10","3","Jackets imported as parts of suits (335)","[""doz."",""kg""]","","","","",""
"6204.12.00.20","3","Skirts and divided skirts imported as parts of suits (342)","[""doz."",""kg""]","","","","",""
"6204.12.00.30","3","Trousers, breeches and shorts imported as parts of suits (348)","[""doz."",""kg""]","","","","",""
"6204.12.00.40","3","Waistcoats imported as parts of suits (359)","[""doz."",""<u>kg<\/u>""]","","","","",""
"6204.13","2","Of synthetic fibers:","","","","","",""
"6204.13.10.00","3","Containing 36 percent or more by weight of wool or fine animal hair (444)","[""No."",""kg""]","17%","Free (AU,BH, CL,CO,IL,JO,KR, MA,OM,P, PA,PE,S,SG)","58.5%","",""
"6204.13.20","3","Other","","35.3¢/kg + 25.9%","Free (AU,BH, CL,CO,IL,JO,KR, MA,OM,P, PA,PE,S,SG)","37.5¢/kg + 76%","",""
"6204.13.20.10","4","Women's (644)","[""No."",""kg""]","","","","",""
"6204.13.20.20","4","Girls' (644)","[""No."",""kg""]","","","","",""
"6204.19","2","Of other textile materials:","","","","","",""
"","3","Of artificial fibers:","","","","","",""
"6204.19.10.00","4","Containing 36 percent or more by weight of wool or fine animal hair (444)","[""No."",""kg""]","17%","Free (AU,BH, CL,CO,IL,JO,KR, MA,OM, P,PA,PE,S,SG)","58.5%","",""
"6204.19.20.00","4","Other (644)","[""No."",""kg""]","35.3¢/kg + 25.9%","Free (AU,BH, CL,CO,IL,JO,KR, MA,OM, P,PA,PE,S,SG)","37.5¢/kg + 76%","",""
"6204.19.40.00","3","Containing 70 percent or more by weight of silk or silk waste (744)","[""No."",""kg""]","1%","Free (AU,BH, CL,CO,E,IL,JO, KR,MA,OM, P,PA,PE,S,SG)","65%","",""
"6204.19.80","3","Other","","6.5%","Free (AU,BH, CL,CO,E*,IL,JO, KR,MA,OM, P,PA,PE,S,SG)","65%","",""
"","4","Subject to cotton restraints:","","","","","",""
"6204.19.80.10","5","Jackets imported as parts of suits (335)","[""doz."",""kg""]","","","","",""
"6204.19.80.20","5","Skirts and divided skirts imported as parts of suits (342)","[""doz."",""kg""]","","","","",""
"6204.19.80.30","5","Trousers, breeches and shorts imported as parts of suits (348)","[""doz."",""kg""]","","","","",""
"6204.19.80.40","5","Waistcoats imported as parts of suits (359)","[""doz."",""<u>kg<\/u>""]","","","","",""
"6204.19.80.50","4","Subject to wool restraints (444)","[""No."",""kg""]","","","","",""
"6204.19.80.60","4","Subject to man-made fiber restraints (644)","[""No."",""kg""]","","","","",""
"6204.19.80.90","4","Other (844)","[""No."",""kg""]","","","","",""
"","1","Ensembles:","","","","","",""
"6204.21.00","2","Of wool or fine animal hair","","The rate applicable to each garment in the ensemble if separately entered","Free (AU,BH,CL,CO,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","The rate applicable to each garment in the ensemble if separately entered","",""
"6204.21.00.10","3","Garments described in heading 6202; jackets and blazers described in heading 6204 (435)","[""doz."",""kg""]","","","","",""
"6204.21.00.30","3","Skirts and divided skirts (442)","[""doz."",""kg""]","","","","",""
"6204.21.00.40","3","Trousers, breeches and shorts (448)","[""doz."",""kg""]","","","","",""
"6204.21.00.60","3","Blouses and shirts (440)","[""doz."",""kg""]","","","","",""
"6204.21.00.70","3","Other (459)","[""doz."",""<u>kg<\/u>""]","","","","",""
"6204.22","2","Of cotton:","","","","","",""
"6204.22.10.00","3","Judo, karate and other oriental martial arts uniforms (359)","[""doz."",""<u>kg<\/u>""]","7.5%","Free (AU,BH, CL,CO,IL,JO,KR, MA,OM,P, PA,PE,S,SG)","90%","",""
"6204.22.30","3","Other","","The rate applicable to each garment in the ensemble if separately entered","Free (AU,BH, CL,CO,IL,JO,KR, MA,OM,P, PA,PE,S,SG)","The rate applicable to each garment in the ensemble if separately entered","",""
"6204.22.30.10","4","Garments described in heading 6202; jackets and blazers described in heading 6204 (335)","[""doz."",""kg""]","","","","",""
"6204.22.30.30","4","Skirts and divided skirts (342)","[""doz."",""kg""]","","","","",""
"6204.22.30.40","4","Trousers and breeches (348)","[""doz."",""kg""]","","","","",""
"6204.22.30.50","4","Shorts (348)","[""doz."",""kg""]","","","","",""
"","4","Blouses and shirts:","","","","","",""
"6204.22.30.60","5","With two or more colors in the warp and/or filling (341)","[""doz."",""kg""]","","","","",""
"6204.22.30.65","5","Other (341)","[""doz."",""kg""]","","","","",""
"6204.22.30.70","4","Other (359)","[""doz."",""<u>kg<\/u>""]","","","","",""
"6204.23.00","2","Of synthetic fibers","","The rate applicable to each garment in the ensemble if separately entered","Free (AU,BH,CL,CO,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","The rate applicable to each garment in the ensemble if separately entered","",""
"","3","Containing 36 percent or more by weight of wool or fine animal hair:","","","","","",""
"6204.23.00.05","4","Garments described in heading 6202; jackets and blazers described in heading 6204 (435)","[""doz."",""kg""]","","","","",""
"6204.23.00.10","4","Skirts and divided skirts (442)","[""doz."",""kg""]","","","","",""
"6204.23.00.15","4","Trousers, breeches and shorts (448)","[""doz."",""kg""]","","","","",""
"6204.23.00.20","4","Blouses and shirts (440)","[""doz."",""kg""]","","","","",""
"6204.23.00.25","4","Other (459)","[""doz."",""<u>kg<\/u>""]","","","","",""
"","3","Other:","","","","","",""
"6204.23.00.30","4","Garments described in heading 6202; jackets and blazers described in heading 6204 (635)","[""doz."",""kg""]","","","","",""
"6204.23.00.35","4","Skirts and divided skirts (642)","[""doz."",""kg""]","","","","",""
"6204.23.00.40","4","Trousers and breeches (648)","[""doz."",""kg""]","","","","",""
"6204.23.00.45","4","Shorts (648)","[""doz."",""kg""]","","","","",""
"","4","Blouses and shirts:","","","","","",""
"6204.23.00.50","5","With two or more colors in the warp and/or filling (641)","[""doz."",""kg""]","","","","",""
"6204.23.00.55","5","Other (641)","[""doz."",""kg""]","","","","",""
"6204.23.00.60","4","Other (659)","[""doz."",""<u>kg<\/u>""]","","","","",""
"6204.29","2","Of other textile materials:","","","","","",""
"6204.29.20","3","Of artificial fibers","","The rate applicable to each garment in the ensemble if separately entered","Free (AU,BH, CL,CO,IL,JO,KR, MA,OM,P, PA,PE,S,SG)","The rate applicable to each garment in the ensemble if separately entered","",""
"6204.29.20.10","4","Garments described in heading 6202; jackets and blazers described in heading 6204 (635)","[""doz."",""kg""]","","","","",""
"6204.29.20.15","4","Skirts and divided skirts.(642)","[""doz."",""kg""]","","","","",""
"6204.29.20.20","4","Trousers and breeches (648)","[""doz."",""kg""]","","","","",""
"6204.29.20.25","4","Shorts (648)","[""doz."",""kg""]","","","","",""
"","4","Blouses and shirts:","","","","","",""
"6204.29.20.30","5","With two or more colors in the warp and/or filling (641)","[""doz."",""kg""]","","","","",""
"6204.29.20.40","5","Other (641)","[""doz."",""kg""]","","","","",""
"6204.29.20.50","4","Other (659)","[""doz."",""<u>kg<\/u>""]","","","","",""
"6204.29.40","3","Other","","The rate applicable to each garment in the ensemble if separately entered","Free (AU,BH, CL,CO,E*,IL,JO, KR,MA,OM, P,PA,PE,S,SG)","The rate applicable to each garment in the ensemble if separately entered","",""
"","4","Garments described in heading 6202; jackets and blazers described in heading 6204:","","","","","",""
"6204.29.40.10","5","Subject to cotton restraints (335)","[""doz."",""kg""]","","","","",""
"6204.29.40.12","5","Subject to wool restraints (435)","[""doz."",""kg""]","","","","",""
"6204.29.40.14","5","Subject to man-made fiber restraints (635)","[""doz."",""kg""]","","","","",""
"","5","Other:","","","","","",""
"","6","Of silk:","","","","","",""
"6204.29.40.16","7","Containing 70 percent or more by weight of silk or silk waste (735)","[""doz."",""kg""]","","","","",""
"6204.29.40.18","7","Other (835)","[""doz."",""kg""]","","","","",""
"6204.29.40.20","6","Other (835)","[""doz."",""kg""]","","","","",""
"","4","Skirts and divided skirts:","","","","","",""
"6204.29.40.22","5","Subject to cotton restraints (342)","[""doz."",""kg""]","","","","",""
"6204.29.40.24","5","Subject to wool restraints (442)","[""doz."",""kg""]","","","","",""
"6204.29.40.26","5","Subject to man-made fiber restraints (642)","[""doz."",""kg""]","","","","",""
"","5","Other:","","","","","",""
"","6","Of silk:","","","","","",""
"6204.29.40.28","7","Containing 70 percent or more by weight of silk or silk waste (742)","[""doz."",""kg""]","","","","",""
"6204.29.40.30","7","Other (842)","[""doz."",""kg""]","","","","",""
"6204.29.40.32","6","Other (842)","[""doz."",""kg""]","","","","",""
"","4","Trousers, breeches and shorts:","","","","","",""
"6204.29.40.34","5","Subject to cotton restraints (348)","[""doz."",""kg""]","","","","",""
"6204.29.40.36","5","Subject to wool restraints (448)","[""doz."",""kg""]","","","","",""
"6204.29.40.38","5","Subject to man-made fiber restraints (648)","[""doz."",""kg""]","","","","",""
"","5","Other:","","","","","",""
"","6","Of silk:","","","","","",""
"6204.29.40.40","7","Containing 70 percent or more by weight of silk or silk waste (748)","[""doz."",""kg""]","","","","",""
"","7","Other:","","","","","",""
"6204.29.40.41","8","Trousers and breeches (847)","[""doz."",""kg""]","","","","",""
"6204.29.40.43","8","Shorts (847)","[""doz."",""kg""]","","","","",""
"","6","Other:","","","","","",""
"6204.29.40.47","7","Trousers and breeches (847)","[""doz."",""kg""]","","","","",""
"6204.29.40.49","7","Shorts (847)","[""doz."",""kg""]","","","","",""
"","4","Blouses and shirts:","","","","","",""
"6204.29.40.70","5","Subject to cotton restraints (341)","[""doz."",""kg""]","","","","",""
"6204.29.40.72","5","Subject to wool restraints (440)","[""doz."",""kg""]","","","","",""
"6204.29.40.74","5","Subject to man-made fiber restraints (641)","[""doz."",""kg""]","","","","",""
"","5","Other:","","","","","",""
"","6","Of silk:","","","","","",""
"6204.29.40.76","7","Containing 70 percent or more by weight of silk or silk waste (741)","[""doz."",""kg""]","","","","",""
"6204.29.40.78","7","Other (840)","[""doz."",""kg""]","","","","",""
"6204.29.40.80","6","Other (840)","[""doz."",""kg""]","","","","",""
"","4","Other:","","","","","",""
"6204.29.40.82","5","Subject to cotton restraints (359)","[""doz."",""<u>kg<\/u>""]","","","","",""
"6204.29.40.84","5","Subject to wool restraints (459)","[""doz."",""<u>kg<\/u>""]","","","","",""
"6204.29.40.86","5","Subject to man-made fiber restraints (659)","[""doz."",""<u>kg<\/u>""]","","","","",""
"","5","Other:","","","","","",""
"","6","Of silk:","","","","","",""
"6204.29.40.88","7","Containing 70 percent or more by weight of silk or silk waste (759)","[""doz."",""<u>kg<\/u>""]","","","","",""
"6204.29.40.90","7","Other (859)","[""doz."",""<u>kg<\/u>""]","","","","",""
"6204.29.40.92","6","Other (859)","[""doz."",""<u>kg<\/u>""]","","","","",""
"","1","Suit-type jackets and blazers:","","","","","",""
"6204.31","2","Of wool or fine animal hair:","","","","","",""
"6204.31.10","3","Containing 30 percent or more by weight of silk or silk waste","","7.5%","Free (AU,BH,CL,CO,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","65%","",""
"6204.31.10.10","4","Women's (435)","[""doz."",""kg""]","","","","",""
"6204.31.10.20","4","Girls' (435)","[""doz."",""kg""]","","","","",""
"6204.31.20","3","Other","","17.5%","Free (AU,BH,CL,CO,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","46.3¢/kg + 58.5%","",""
"6204.31.20.10","4","Women's (435)","[""doz."",""kg""]","","","","",""
"6204.31.20.20","4","Girls' (435)","[""doz."",""kg""]","","","","",""
"6204.32","2","Of cotton:","","","","","",""
"6204.32.10.00","3","Containing 36 percent or more by weight of flax fibers (335)","[""doz."",""kg""]","2.8%","Free (AU,BH, CL,CO,IL,JO,KR, MA,OM,P, PA,PE,S,SG)","35%","",""
"6204.32.20","3","Other","","9.4%","Free (AU,BH, CL,CO,IL,JO,KR, MA,OM,P, PA,PE,S,SG)","90%","",""
"","4","Corduroy:","","","","","",""
"6204.32.20.10","5","Women's (335)","[""doz."",""kg""]","","","","",""
"6204.32.20.20","5","Girls' (335)","[""doz."",""kg""]","","","","",""
"","4","Other:","","","","","",""
"6204.32.20.30","5","Women's (335)","[""doz."",""kg""]","","","","",""
"6204.32.20.40","5","Girls' (335)","[""doz."",""kg""]","","","","",""
"6204.33","2","Of synthetic fibers:","","","","","",""
"6204.33.10.00","3","Containing 30 percent or more by weight of silk or silk waste (635)","[""doz."",""kg""]","7.1%","Free (AU,BH, CL,CO,IL,JO,KR, MA,OM,P, PA,PE,S,SG)","65%","",""
"6204.33.20.00","3","Containing 36 percent or more by weight of flax fibers (635)","[""doz."",""kg""]","2.8%","Free (AU,BH, CL,CO,IL,JO,KR, MA,OM,P, PA,PE,S,SG)","35%","",""
"6204.33.40","3","Containing 36 percent or more by weight of wool or fine animal hair","","46.3¢/kg + 21%","Free (AU,BH, CL,CO,IL,JO,KR, MA,OM,P, PA,PE,S,SG)","46.3¢/kg + 58.5%","",""
"6204.33.40.10","4","Women's (435)","[""doz."",""kg""]","","","","",""
"6204.33.40.20","4","Girls' (435)","[""doz."",""kg""]","","","","",""
"6204.33.50","3","Other","","27.3%","Free (AU,BH, CL,CO,IL,JO,KR, MA,OM,P, PA,PE,S,SG)","77.5%","",""
"6204.33.50.10","4","Women's (635)","[""doz."",""kg""]","","","","",""
"6204.33.50.20","4","Girls' (635)","[""doz."",""kg""]","","","","",""
"6204.39","2","Of other textile materials:","","","","","",""
"","3","Of artificial fibers:","","","","","",""
"6204.39.20","4","Containing 36 percent or more by weight of wool or fine animal hair","","37.1¢/kg + 16.8%","Free (AU,BH, CL,CO,IL,JO,KR, MA,OM,P, PA,PE,S,SG)","46.3¢/kg + 58.5%","",""
"6204.39.20.10","5","Women's (435)","[""doz."",""kg""]","","","","",""
"6204.39.20.20","5","Girls' (435)","[""doz."",""kg""]","","","","",""
"6204.39.30","4","Other","","27.3%","Free (AU,BH, CL,CO,IL,JO,KR, MA,OM,P, PA,PE,S,SG)","77.5%","",""
"6204.39.30.10","5","Women's (635)","[""doz."",""kg""]","","","","",""
"6204.39.30.20","5","Girls' (635)","[""doz."",""kg""]","","","","",""
"","3","Other:","","","","","",""
"6204.39.60.00","4","Containing 70 percent or more by weight of silk or silk waste (735)","[""doz."",""kg""]","1%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","65%","",""
"6204.39.80","4","Other","","6.3%","Free (AU,BH,CL, CO,E*,IL,JO, KR,MA,OM, P,PA,PE,S,SG)","65%","",""
"6204.39.80.10","5","Subject to cotton restraints (335)","[""doz."",""kg""]","","","","",""
"6204.39.80.20","5","Subject to wool restraints (435)","[""doz."",""kg""]","","","","",""
"6204.39.80.30","5","Subject to man-made fiber restraints (635)","[""doz."",""kg""]","","","","",""
"","5","Other:","","","","","",""
"6204.39.80.50","6","Of silk (835)","[""doz."",""kg""]","","","","",""
"6204.39.80.60","6","Other (835)","[""doz."",""kg""]","","","","",""
"","1","Dresses:","","","","","",""
"6204.41","2","Of wool or fine animal hair:","","","","","",""
"6204.41.10.00","3","Containing 30 percent or more by weight of silk or silk waste (436)","[""doz."",""kg""]","7.2%","Free (AU,BH,CL,CO,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","90%","",""
"6204.41.20","3","Other","","13.6%","Free (AU,BH,CL,CO,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","58.5%","",""
"6204.41.20.10","4","Women's (436)","[""doz."",""kg""]","","","","",""
"6204.41.20.20","4","Girls' (436)","[""doz."",""kg""]","","","","",""
"6204.42","2","Of cotton:","","","","","",""
"6204.42.10.00","3","Certified hand-loomed and folklore products (336)","[""doz."",""kg""]","11.8%","Free (AU,BH,CL, CO,E,IL,JO, KR,MA,OM, P,PA,PE,S,SG)","90%","",""
"","3","Other:","","","","","",""
"6204.42.20.00","4","Containing 36 percent or more by weight of flax fibers (336)","[""doz."",""kg""]","5.5%","Free (AU,BH, CL,CO,IL,JO,KR, MA,OM,P, PA,PE,S,SG)","90%","",""
"6204.42.30","4","Other","","8.4%","Free (AU,BH, CL,CO,IL,JO,KR, MA,OM,P, PA,PE,S,SG)","90%","",""
"","5","Corduroy:","","","","","",""
"6204.42.30.10","6","Women's (336)","[""doz."",""kg""]","","","","",""
"6204.42.30.20","6","Girls' (336)","[""doz."",""kg""]","","","","",""
"","5","Other:","","","","","",""
"","6","With two or more colors in the warp and/or the filling:","","","","","",""
"6204.42.30.30","7","Women's (336)","[""doz."",""kg""]","","","","",""
"6204.42.30.40","7","Girls' (336)","[""doz."",""kg""]","","","","",""
"","6","Other:","","","","","",""
"6204.42.30.50","7","Women's (336)","[""doz."",""kg""]","","","","",""
"6204.42.30.60","7","Girls' (336)","[""doz."",""kg""]","","","","",""
"6204.43","2","Of synthetic fibers:","","","","","",""
"6204.43.10.00","3","Certified hand-loomed and folklore products (636)","[""doz."",""kg""]","11.3%","Free (AU,BH, CL,CO,E,IL,JO, KR,MA,OM, P,PA,PE,S,SG)","76%","",""
"","3","Other:","","","","","",""
"6204.43.20.00","4","Containing 30 percent or more by weight of silk or silk waste (636)","[""doz."",""kg""]","7.1%","Free (AU,BH, CL,CO,IL,JO,KR, MA,OM,P, PA,PE,S,SG)","65%","",""
"6204.43.30","4","Containing 36 percent or more by weight of wool or fine animal hair","","14.9%","Free (AU,BH, CL,CO,IL,JO,KR, MA,OM,P, PA,PE,S,SG)","58.5%","",""
"6204.43.30.10","5","Women's (436)","[""doz."",""kg""]","","","","",""
"6204.43.30.20","5","Girls' (436)","[""doz."",""kg""]","","","","",""
"6204.43.40","4","Other","","16%","Free (AU,BH, CL,CO,IL,JO,KR, MA,OM,P, PA,PE,S,SG)","90%","",""
"","5","With two or more colors in the warp and/or the filling:","","","","","",""
"6204.43.40.10","6","Women's (636)","[""doz."",""kg""]","","","","",""
"6204.43.40.20","6","Girls' (636)","[""doz."",""kg""]","","","","",""
"","5","Other:","","","","","",""
