HTS Number,Indent,Description,Unit of Quantity,General Rate of Duty,Special Rate of Duty,Column 2 Rate of Duty,Quota Quantity,Additional Duties
"2001.90.60.00","3","Other","[""kg""]","14%","Free (A+,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","35%","",""
"2002","0","Tomatoes prepared or preserved otherwise than by vinegar or acetic acid:","","","","","",""
"2002.10.00","1","Tomatoes, whole or in pieces","","12.5%","Free (A+,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","50%","",""
"2002.10.00.20","2","In containers holding less than 1.4 kg","[""kg""]","","","","",""
"2002.10.00.80","2","Other","[""kg""]","","","","",""
"2002.90","1","Other:","","","","","",""
"2002.90.40.00","2","In powder","[""kg""]","11.6%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","50%","",""
"2002.90.80","2","Other","","11.6%","Free (A+,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","50%","",""
"","3","Paste:","","","","","",""
"2002.90.80.10","4","In containers holding less than 1.4 kg","[""kg""]","","","","",""
"2002.90.80.20","4","Other","[""kg""]","","","","",""
"","3","Puree:","","","","","",""
"2002.90.80.30","4","In containers holding less than 1.4 kg","[""kg""]","","","","",""
"2002.90.80.40","4","Other","[""kg""]","","","","",""
"2002.90.80.50","3","Other","[""kg""]","","","","",""
"2003","0","Mushrooms and truffles, prepared or preserved otherwise than by vinegar or acetic acid:","","","","","",""
"2003.10.01","1","Mushrooms of the genus <i>Agaricus</i>","","6¢/kg on drained weight + 8.5%","Free (A+,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","22¢/kg on drained weight + 45%","",""
"","2","In containers each holding not more than 255 g:","","","","","",""
"2003.10.01.27","3","Whole (including buttons)","[""kg""]","","","","",""
"2003.10.01.31","3","Sliced","[""kg""]","","","","",""
"2003.10.01.37","3","Other","[""kg""]","","","","",""
"","2","In containers each holding more than 255 g:","","","","","",""
"2003.10.01.43","3","Whole (including buttons)","[""kg""]","","","","",""
"2003.10.01.47","3","Sliced","[""kg""]","","","","",""
"2003.10.01.53","3","Other","[""kg""]","","","","",""
"2003.90","1","Other:","","","","","",""
"2003.90.10.00","2","Truffles","[""kg""]","Free","","Free","",""
"2003.90.80","2","Other","","6¢/kg on drained weight + 8.5%","Free (A+,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","22¢/kg on drained weight + 45%","",""
"2003.90.80.10","3","Straw mushrooms","[""kg""]","","","","",""
"2003.90.80.90","3","Other","[""kg""]","","","","",""
"2004","0","Other vegetables prepared or preserved otherwise than by vinegar or acetic acid, frozen, other than products of heading 2006:","","","","","",""
"2004.10","1","Potatoes:","","","","","",""
"2004.10.40.00","2","Yellow (Solano) potatoes","[""kg""]","6.4%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","35%","",""
"2004.10.80","2","Other","","8%","Free (A+,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","35%","",""
"2004.10.80.20","3","French fries","[""kg""]","","","","",""
"2004.10.80.40","3","Other","[""kg""]","","","","",""
"2004.90","1","Other vegetables and mixtures of vegetables:","","","","","",""
"2004.90.10.00","2","Antipasto","[""kg""]","3.2%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","30%","",""
"2004.90.80.00","2","Beans","[""kg""]","2.1¢/kg on entire contents of container","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","6.6¢/kg on entire contents of container","",""
"2004.90.85","2","Other","","11.2%","Free (A+,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","35%","",""
"2004.90.85.20","3","Carrots","[""kg""]","","","","",""
"2004.90.85.40","3","Sweet corn","[""kg""]","","","","",""
"2004.90.85.60","3","Peas","[""kg""]","","","","",""
"","3","Garlic:","","","","","",""
"2004.90.85.65","4","Peeled clove garlic, whether or not individually quick frozen","[""kg""]","","","","",""
"2004.90.85.75","4","Garlic, reduced in size beyond the clove, whether or not individually quick frozen","[""kg""]","","","","",""
"2004.90.85.85","4","Other","[""kg""]","","","","",""
"2004.90.85.95","3","Other, including mixtures","[""kg""]","","","","",""
"2005","0","Other vegetables prepared or preserved otherwise than by vinegar or acetic acid, not frozen, other than products of heading 2006:","","","","","",""
"2005.10.00.00","1","Homogenized vegetables","[""kg""]","11.2%","Free (A*,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","35%","",""
"2005.20.00","1","Potatoes","","6.4%","Free (A*,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","35%","",""
"2005.20.00.20","2","Potato chips","[""kg""]","","","","",""
"2005.20.00.40","2","Potato granules","[""kg""]","","","","",""
"2005.20.00.70","2","Other","[""kg""]","","","","",""
"2005.40.00.00","1","Peas (<i>Pisum sativum</i>)","[""kg""]","Free","","4.4¢/kg on entire contents of container","",""
"","1","Beans (<i>Vigna spp., Phaseolus spp.</i>):","","","","","",""
"2005.51","2","Beans, shelled:","","","","","",""
"2005.51.20","3","Black-eye cowpeas","","1.5¢/kg on entire contents of container","Free (A+,AU,BH,CL,CO,D,E, IL,JO,KR,MA,OM,P,PA,PE,S, SG)","6.6¢/kg on entire contents of container","",""
"2005.51.20.20","4","Canned dried","[""kg""]","","","","",""
"2005.51.20.40","4","Other","[""kg""]","","","","",""
"2005.51.40","3","Other","","2.1¢/kg on entire contents of container","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","6.6¢/kg on entire contents of container","",""
"2005.51.40.20","4","Canned dried","[""kg""]","","","","",""
"2005.51.40.40","4","Other","[""kg""]","","","","",""
"2005.59.00.00","2","Other","[""kg""]","1.5¢/kg on entire contents of container","Free (A*,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","6.6¢/kg on entire contents of container","",""
"2005.60.00.00","1","Asparagus","[""kg""]","14.9%","Free (A+,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","35%","",""
"2005.70","1","Olives:","","","","","",""
"","2","In a saline solution:","","","","","",""
"","3","Green in color:","","","","","",""
"","4","Not pitted:","","","","","",""
"","5","Ripe, in containers each holding less than 13 kg, drained weight:","","","","","",""
"2005.70.02","6","In an aggregate quantity not to exceed 730 metric tons entered in any calendar year","","5.4¢/kg on drained weight","Free (A*,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","7.4¢/kg on drained weight","",""
"2005.70.02.30","7","In containers each holding more than 8 kg, drained weight","[""kg""]","","","","",""
"2005.70.02.60","7","In containers each holding 8 kg or less drained weight","[""kg""]","","","","",""
"2005.70.04","6","Other","","3.7¢/kg on drained weight","Free (AU,BH,CL,CO,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","7.4¢/kg on drained weight","",""
"2005.70.04.30","7","In containers each holding more than 8 kg, drained weight","[""kg""]","","","","",""
"2005.70.04.60","7","In containers each holding 8 kg or less, drained weight","[""kg""]","","","","",""
"","5","Other:","","","","","",""
"","6","In containers each holding more than 8 kg, drained weight, certified by the importer to be used for repacking or sale as green olives:","","","","","",""
"2005.70.06.00","7","Described in additional U.S. note 4 to this chapter and entered pursuant to its provisions","[""kg""]","3.7¢/kg on drained weight","Free (A*,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","7.4¢/kg on drained weight","",""
"2005.70.08.00","7","Other","[""kg""]","3.7¢/kg on drained weight","Free (AU,BH,CL,CO,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","7.4¢/kg on drained weight","",""
"2005.70.12.00","6","Other","[""kg""]","3.7¢/kg on drained weight","Free (A*,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","7.4¢/kg on drained weight","",""
"","4","Pitted or stuffed:","","","","","",""
"","5","Place packed:","","","","","",""
"","6","Stuffed, in containers each holding not more than 1 kg, drained weight:","","","","","",""
"2005.70.16.00","7","In an aggregate quantity not to exceed 2,700 metric tons in any calendar year","[""kg""]","5.4¢/kg on drained weight","Free (A*,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","10.8¢/kg on drained weight","",""
"2005.70.18.00","7","Other","[""kg""]","6.9¢/kg on drained weight","Free (AU,BH,CL,CO,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","10.8¢/kg on drained weight","",""
"2005.70.23.00","6","Other","[""kg""]","6.9¢/kg on drained weight","Free (A*,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","10.8¢/kg on drained weight","",""
"2005.70.25","5","Other","","8.6¢/kg on drained weight","Free (A*,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","10.8¢/kg on drained weight","",""
"","6","In containers each holding more than 8 kg, drained weight:","","","","","",""
"2005.70.25.10","7","Whole pitted","[""kg""]","","","","",""
"2005.70.25.20","7","Whole stuffed","[""kg""]","","","","",""
"2005.70.25.30","7","Other, including broken, sliced or salad style","[""kg""]","","","","",""
"","6","In containers each holding 8 kg or less, drained weight:","","","","","",""
"","7","Whole pitted:","","","","","",""
"2005.70.25.42","8","Spanish style of a kind described in statistical note 1 to this chapter","[""kg""]","","","","",""
"2005.70.25.46","8","Other","[""kg""]","","","","",""
"2005.70.25.50","7","Whole stuffed","[""kg""]","","","","",""
"","7","Other, including broken, sliced or salad style:","","","","","",""
"2005.70.25.70","8","Spanish style of a kind described in statistical note 1 to this chapter","[""kg""]","","","","",""
"2005.70.25.80","8","Other","[""kg""]","","","","",""
"","3","Not green in color:","","","","","",""
"","4","Canned:","","","","","",""
"2005.70.50","5","Not pitted","","9.3¢/kg on drained weight","Free (A+,AU,BH,CL,CO,D,E, IL,JO,KR,MA,OM,P,PA,PE,S, SG)","11.6¢/kg on drained weight","",""
"2005.70.50.30","6","In containers each holding more than 0.3 kg, drained weight","[""kg""]","","","","",""
"2005.70.50.60","6","In containers each holding 0.3 kg or less, drained weight","[""kg""]","","","","",""
"2005.70.60","5","Other","","10.1¢/kg on drained weight","Free (A+,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","11.9¢/kg on drained weight","",""
"","6","Whole pitted:","","","","","",""
"2005.70.60.20","7","In containers each holding more than 0.3 kg, drained weight","[""kg""]","","","","",""
"2005.70.60.30","7","In containers each holding 0.3 kg or less, drained weight","[""kg""]","","","","",""
"2005.70.60.50","6","Sliced","[""kg""]","","","","",""
"2005.70.60.60","6","Chopped or minced","[""kg""]","","","","",""
"2005.70.60.70","6","Other, including wedged or broken","[""kg""]","","","","",""
"","4","Other than canned:","","","","","",""
"2005.70.70.00","5","In airtight containers of glass or metal","[""kg""]","9.9¢/kg on drained weight","Free (A+,AU,BH,CL,CO,D,E, IL,JO,KR,MA,OM,P,PA,PE,S, SG)","11.6¢/kg on drained weight","",""
"2005.70.75","5","Other","[""""]","4.3¢/kg on drained weight","Free (A*,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","10¢/kg on drained weight","",""
"2005.70.75.10","6","Whole pitted","[""kg""]","","","","",""
"2005.70.75.15","6","Sliced","[""kg""]","","","","",""
"2005.70.75.20","6","Chopped or minced","[""kg""]","","","","",""
"2005.70.75.25","6","Other, including wedged or broken","[""kg""]","","","","",""
"","2","Otherwise prepared or preserved:","","","","","",""
"","3","Green, in containers each holding less than 13 kg, drained weight:","","","","","",""
"2005.70.91.00","4","In an aggregate quantity not to exceed 550 metric tons in any calendar year","[""kg""]","5.5¢/kg on drained weight","Free (A+,AU,BH,CL,CO,D,E, IL,JO,KR,MA,OM,P,PA,PE,S, SG)","11¢/kg on drained weight","",""
"2005.70.93.00","4","Other","[""kg""]","8.8¢/kg on drained weight","Free (AU,BH,CL,CO,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","11¢/kg on drained weight","",""
"2005.70.97.00","3","Other","[""kg""]","8.8¢/kg on drained weight","Free (A+,AU,BH,CL,CO,D,E, IL,JO,KR,MA,OM,P,PA,PE,S, SG)","11¢/kg on drained weight","",""
"2005.80.00.00","1","Sweet corn (<i>Zea mays var. saccharata</i>)","[""kg""]","5.6%","Free (A*,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","35%","",""
"","1","Other vegetables and mixtures of vegetables:","","","","","",""
"2005.91","2","Bamboo Shoots:","","","","","",""
"2005.91.60.00","3","In airtight containers","[""kg""]","Free","","35%","",""
"2005.91.97.00","3","Other","[""kg""]","11.2%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","35%","",""
"2005.99","2","Other:","","","","","",""
"2005.99.10.00","3","Carrots in airtight containers","[""kg""]","6.4%","Free (A*,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","35%","",""
"2005.99.20.00","3","Onions","[""kg""]","4.5%","Free (A*,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","35%","",""
"2005.99.30.00","3","Sauerkraut","[""kg""]","4.8%","Free (A+,AU,BH,CL,CO,D,E, IL,JO,KR,MA,OM,P,PA,PE,S, SG)","50%","",""
"2005.99.41","3","Water chestnuts, other than Chinese water chestnuts","","Free","","35%","",""
"2005.99.41.10","4","Sliced","[""kg""]","","","","",""
"2005.99.41.20","4","Whole","[""kg""]","","","","",""
"","3","Fruits of the genus <i>Capsicum</i> (peppers) or of the genus <i>Pimenta</i> (e.g., allspice):","","","","","",""
"2005.99.50","4","Pimientos (<i>Capsicum anuum</i>)","","8.1%","Free (A+,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","38.5%","",""
"2005.99.50.20","5","In containers each holding not more than 227 g","[""kg""]","","","","",""
"2005.99.50.40","5","Other","[""kg""]","","","","",""
"2005.99.55","4","Other","","14.9%","Free (A*,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","35%","",""
"2005.99.55.10","5","Sweet bell-type peppers","[""kg""]","","","","",""
"2005.99.55.90","5","Other","[""kg""]","","","","",""
"2005.99.80.00","3","Artichokes","[""kg""]","14.9%","Free (A+,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","35%","",""
"2005.99.85.00","3","Chickpeas (garbanzos)","[""kg""]","0.8¢/kg on entire contents of container","Free (A*,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","4.4¢/kg on entire contents of container","",""
"2005.99.97.00","3","Other","[""kg""]","11.2%","Free (A*,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","35%","",""
"2006.00","0","Vegetables, fruit, nuts, fruit-peel and other parts of plants preserved by sugar (drained, glacé or crystallized):","","","","","",""
"2006.00.20.00","1","Cherries","[""kg""]","9.9¢/kg + 6.4%","Free (A+,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","20.9¢/kg + 40%","",""
"2006.00.30.00","1","Ginger root","[""kg""]","2.4%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","20%","",""
"2006.00.40.00","1","Pineapples","[""kg""]","2.1%","Free (A+,AU,BH,CL,CO,D,E, IL,JO,KR,MA,OM,P,PA,PE,S, SG)","35%","",""
"","1","Other, including mixtures:","","","","","",""
"2006.00.50.00","2","Mixtures","[""kg""]","16%","Free (A+,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","20%","",""
"","2","Other:","","","","","",""
"2006.00.60.00","3","Citrus fruit; peel of citrus or other fruit","[""kg""]","6¢/kg","Free (A+,AU,BH,CL,CO,D,E, IL,JO,KR,MA,OM,P,PA,PE,S, SG)","17.6¢/kg","",""
"2006.00.70.00","3","Other fruit and nuts","[""kg""]","8%","Free (A*,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","40%","",""
"2006.00.90.00","3","Other","[""kg""]","16%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","20%","",""
"2007","0","Jams, fruit jellies, marmalades, fruit or nut pureé and fruit or nut pastes, obtained by cooking, whether or not containing added sugar or other sweetening matter:","","","","","",""
"2007.10.00.00","1","Homogenized preparations","[""kg""]","12%","Free (A+,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","35%","",""
"","1","Other:","","","","","",""
"2007.91","2","Citrus fruit:","","","","","",""
"2007.91.10.00","3","Pastes and pureés","[""kg""]","11.2%","Free (A+,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","35%","",""
"2007.91.40.00","3","Orange marmalade","[""kg""]","3.5%","Free (A*,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","35%","",""
"2007.91.90.00","3","Other","[""kg""]","4.5%","Free (A*,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","35%","",""
"2007.99","2","Other:","","","","","",""
"","3","Jams:","","","","","",""
"2007.99.05.00","4","Lingonberry and raspberry","[""kg""]","1.8%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","35%","",""
"2007.99.10.00","4","Strawberry","[""kg""]","2.2%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","35%","",""
"2007.99.15.00","4","Currant and other berry","[""kg""]","1.4%","Free (A+,AU,BH,CL,CO,D,E, IL,JO,KR,MA,OM,P,PA,PE,S, SG)","35%","",""
"2007.99.20.00","4","Apricot","[""kg""]","3.5%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","35%","",""
"2007.99.25.00","4","Cherry","[""kg""]","4.5%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","20.9¢/kg + 40%","",""
"2007.99.30.00","4","Guava","[""kg""]","Free","","35%","",""
"2007.99.35.00","4","Peach","[""kg""]","7%","Free (A+,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","35%","",""
"2007.99.40.00","4","Pineapple","[""kg""]","4%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","35%","",""
"2007.99.45.00","4","Other","[""kg""]","5.6%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","35%","",""
"","3","Pastes and purees:","","","","","",""
"2007.99.48.00","4","Apple, quince and pear","[""kg""]","12%","Free (A*,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","35%","",""
"2007.99.50","4","Guava and mango","","1.3%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","35%","",""
"2007.99.50.10","5","Guava","[""kg""]","","","","",""
"2007.99.50.20","5","Mango","[""kg""]","","","","",""
"2007.99.55.00","4","Papaya","[""kg""]","14%","Free (A+,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","35%","",""
"2007.99.60.00","4","Strawberry","[""kg""]","12%","Free (A+,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","35%","",""
"2007.99.65","4","Other","","10%","Free (A+,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","35%","",""
"2007.99.65.10","5","Red Raspberry","[""kg""]","","","","",""
"2007.99.65.25","5","Peach","[""kg""]","","","","",""
"2007.99.65.35","5","Other","[""kg""]","","","","",""
"","3","Fruit jellies:","","","","","",""
"2007.99.70.00","4","Currant and berry","[""kg""]","1.4%","Free (A+,AU,BH,CL,CO,D,E, IL,JO,KR,MA,OM,P,PA,PE,S, SG)","35%","",""
"2007.99.75.00","4","Other","[""kg""]","3.2%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","35%","",""
"2008","0","Fruit, nuts and other edible parts of plants, otherwise prepared or preserved, whether or not containing added sugar or other sweetening matter or spirit, not elsewhere specified or included:","","","","","",""
"","1","Nuts, peanuts (ground-nuts) and other seeds, whether or not mixed together:","","","","","",""
"2008.11","2","Peanuts (ground-nuts):","","","","","",""
"","3","Peanut butter and paste:","","","","","",""
"2008.11.02.00","4","Described in general note 15 of the tariff schedule and entered pursuant to its provisions","[""kg""]","Free","","15¢/kg","",""
"2008.11.05.00","4","Described in additional U.S. note 5 to this chapter and entered pursuant to its provisions","[""kg""]","Free","","15¢/kg","",""
"2008.11.15.00","4","Other","[""kg""]","131.8%","Free (AU,BH,CL,JO,KR,MA,OM,P,PE,S,SG) 8.7% (CO) 13.1% (PA)","155%","",""
"","3","Other:","","","","","",""
"2008.11.43.00","4","Described in general note 15 of the tariff schedule and entered pursuant to its provisions","[""kg""]","6.6¢/kg","Free (A+,AU,BH,CL,CO,D,E, IL,JO,KR,MA,OM,P,PA,PE,S, SG)","15¢/kg","",""
"2008.11.46.00","4","Described in additional U.S. note 2 to chapter 12 and entered pursuant to its provisions","[""kg""]","6.6¢/kg","Free (A*,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","15¢/kg","",""
"2008.11.61.00","4","Other","[""kg""]","131.8%","Free (AU,BH,CL,JO,KR,MA,OM,P,PE,S,SG) 8.7% (CO) 13.1% (PA) See 9908.12.01 (IL)","155%","",""
"2008.19","2","Other, including mixtures:","","","","","",""
"2008.19.10","3","Brazil nuts and cashews","","Free","","10¢/kg","",""
"2008.19.10.20","4","Brazil nuts","[""kg""]","","","","",""
"2008.19.10.40","4","Cashews","[""kg""]","","","","",""
"2008.19.15.00","3","Coconuts","[""kg""]","1%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","20%","",""
"2008.19.20.00","3","Filberts","[""kg""]","11.3¢/kg","Free (A+,AU,BH,CL,CO,D,E, IL,JO,KR,MA,OM,P,PA,PE,S, SG)","22¢/kg","",""
"2008.19.25.00","3","Pecans","[""kg""]","9.9¢/kg","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","22¢/kg","",""
"2008.19.30","3","Pignolia and pistachios","","1¢/kg","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","11¢/kg","",""
"2008.19.30.10","4","Pignolia","[""kg""]","","","","",""
"2008.19.30.20","4","Pistachios","[""kg""]","","","","",""
"2008.19.40.00","3","Almonds","[""kg""]","32.6¢/kg","Free (A+,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","40.8¢/kg","",""
"2008.19.50.00","3","Watermelon seeds","[""kg""]","6.4%","Free (A+,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","20%","",""
"","3","Other, including mixtures:","","","","","",""
"2008.19.85.00","4","Mixtures","[""kg""]","22.4%","Free (A+,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","35%","",""
"2008.19.90","4","Other","","17.9%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","35%","",""
"2008.19.90.10","5","Macadamia nuts","[""kg""]","","","","",""
"2008.19.90.90","5","Other","[""kg""]","","","","",""
"2008.20.00","1","Pineapples","","0.35¢/kg","Free (A+,AU,BH,CL,CO,D,E, IL,JO,KR,MA,OM,P,PA,PE,S, SG)","4.4¢/kg","",""
"2008.20.00.10","2","Containing cane and/or beet sugar","[""kg""]","","","","",""
"2008.20.00.90","2","Other","[""kg""]","","","","",""
"2008.30","1","Citrus fruit:","","","","","",""
"","2","Peel:","","","","","",""
"2008.30.10.00","3","Of oranges, mandarins (including tangerines and satsumas), clementines, wilkings and similar citrus hybrids","[""kg""]","2¢/kg","Free (A*,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","17.6¢/kg","",""
"2008.30.20.00","3","Of lemons","[""kg""]","4.2¢/kg","Free (A+,AU,BH,CL,CO,D,E, IL,JO,KR,MA,OM,P,PA,PE,S, SG)","17.6¢/kg","",""
"2008.30.30.00","3","Other","[""kg""]","11.3¢/kg","Free (A+,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","17.6¢/kg","",""
"","2","Pulp:","","","","","",""
