HTS Number,Indent,Description,Unit of Quantity,General Rate of Duty,Special Rate of Duty,Column 2 Rate of Duty,Quota Quantity,Additional Duties
"0909.61.00.00","2","Neither crushed nor ground","[""kg""]","Free","","Free","",""
"0909.62.00.00","2","Crushed or ground","[""kg""]","Free","","Free","",""
"0910","0","Ginger, saffron, turmeric (curcuma), thyme, bay leaves, curry and other spices:","","","","","",""
"","1","Ginger:","","","","","",""
"0910.11.00","2","Neither crushed nor ground","","Free","","Free","",""
"0910.11.00.10","3","Certified organic","[""kg""]","","","","",""
"0910.11.00.15","3","Other","[""kg""]","","","","",""
"0910.12.00.00","2","Crushed or ground","[""kg""]","1¢/kg","Free (A*,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","11¢/kg","",""
"0910.20.00.00","1","Saffron","[""kg""]","Free","","Free","",""
"0910.30.00.00","1","Turmeric (curcuma)","[""kg""]","Free","","Free","",""
"","1","Other spices:","","","","","",""
"0910.91.00.00","2","Mixtures referred to in note 1(b) to this chapter","[""kg""]","1.9%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","25%","",""
"0910.99","2","Other:","","","","","",""
"","3","Thyme; bay leaves:","","","","","",""
"0910.99.05.00","4","Crude or not manufactured","[""kg""]","Free","","Free","",""
"","4","Other:","","","","","",""
"0910.99.06.00","5","Thyme","[""kg""]","4.8%","Free (A*,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","25%","",""
"0910.99.07.00","5","Bay leaves","[""kg""]","3.2%","Free (A+,AU,BH,CL,CO,D,E, IL,JO,KR,MA,OM,P,PA,PE,S, SG)","25%","",""
"0910.99.10.00","3","Curry","[""kg""]","Free","","11¢/kg","",""
"","3","Origanum (<i>Lippia spp.</i>):","","","","","",""
"0910.99.20.00","4","Crude or not manufactured","[""kg""]","Free","","Free","",""
"0910.99.40.00","4","Other","[""kg""]","3.4%","Free (A*,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","25%","",""
"","3","Other:","","","","","",""
"0910.99.50.00","4","Dill","[""kg""]","Free","","25%","",""
"0910.99.60.00","4","Other","[""kg""]","1.9%","Free (A*,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","25%","",""
