HTS Number,Indent,Description,Unit of Quantity,General Rate of Duty,Special Rate of Duty,Column 2 Rate of Duty,Quota Quantity,Additional Duties
"5407.71.00.60","3","Weighing more than 170 g/m² (620)","[""m²"",""kg""]","","","","",""
"5407.72.00","2","Dyed","","14.9%","Free (AU,BH,CL,CO,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","81%","",""
"5407.72.00.15","3","Weighing not more than 170 g/m² (620)","[""m²"",""kg""]","","","","",""
"5407.72.00.60","3","Weighing more than 170 g/m² (620)","[""m²"",""kg""]","","","","",""
"5407.73","2","Of yarns of different colors:","","","","","",""
"5407.73.10.00","3","The thread count of which per cm (treating multiple (folded) or cabled yarns as single threads) is over 69 but not over 142 in the warp and over 31 but not over 71 in the filling (620)","[""m²"",""kg""]","Free","","24.3¢/kg + 81%","",""
"5407.73.20","3","Other","","8.5%","Free (AU,BH,CL,CO,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","81%","",""
"5407.73.20.15","4","Weighing not more than 170 g/m² (620)","[""m²"",""kg""]","","","","",""
"5407.73.20.60","4","Weighing more than 170 g/m² (620)","[""m²"",""kg""]","","","","",""
"5407.74.00","2","Printed","","14.9%","Free (AU,BH,CL,CO,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","81%","",""
"5407.74.00.15","3","Weighing not more than 170 g/m² (620)","[""m²"",""kg""]","","","","",""
"5407.74.00.60","3","Weighing more than 170 g/m² (620)","[""m²"",""kg""]","","","","",""
"","1","Other woven fabrics, containing less than 85 percent by weight of synthetic filaments, mixed mainly or solely with cotton:","","","","","",""
"5407.81.00","2","Unbleached or bleached","","14.9%","Free (AU,BH, CL,CO,IL,JO,KR, MA,OM,P, PA,PE,S,SG)","81%","",""
"5407.81.00.10","3","Poplin or broadcloth (625)","[""m²"",""kg""]","","","","",""
"5407.81.00.20","3","Sheeting (627)","[""m²"",""kg""]","","","","",""
"5407.81.00.30","3","Printcloth (626)","[""m²"",""kg""]","","","","",""
"5407.81.00.40","3","Satin weave or twill weave (628)","[""m²"",""kg""]","","","","",""
"5407.81.00.90","3","Other (629)","[""m²"",""kg""]","","","","",""
"5407.82.00","2","Dyed","","14.9%","Free (AU,BH, CL,CO,IL,JO,KR, MA,OM,P, PA,PE,S,SG)","81%","",""
"5407.82.00.10","3","Poplin or broadcloth (625)","[""m²"",""kg""]","","","","",""
"5407.82.00.20","3","Sheeting (627)","[""m²"",""kg""]","","","","",""
"5407.82.00.30","3","Printcloth (626)","[""m²"",""kg""]","","","","",""
"5407.82.00.40","3","Satin weave or twill weave (628)","[""m²"",""kg""]","","","","",""
"5407.82.00.90","3","Other (629)","[""m²"",""kg""]","","","","",""
"5407.83.00","2","Of yarns of different colors","","8.5%","Free (AU,BH, CL,CO,IL,JO,KR, MA,OM,P, PA,PE,S,SG)","81%","",""
"5407.83.00.10","3","Poplin or broadcloth (625)","[""m²"",""kg""]","","","","",""
"5407.83.00.20","3","Sheeting (627)","[""m²"",""kg""]","","","","",""
"5407.83.00.30","3","Printcloth (626)","[""m²"",""kg""]","","","","",""
"5407.83.00.40","3","Satin weave or twill weave (628)","[""m²"",""kg""]","","","","",""
"5407.83.00.90","3","Other (629)","[""m²"",""kg""]","","","","",""
"5407.84.00","2","Printed","","14.9%","Free (AU,BH, CL,CO,IL,JO,KR, MA,OM,P, PA,PE,S,SG)","81%","",""
"5407.84.00.10","3","Poplin or broadcloth (625)","[""m²"",""kg""]","","","","",""
"5407.84.00.20","3","Sheeting (627)","[""m²"",""kg""]","","","","",""
"5407.84.00.30","3","Printcloth (626)","[""m²"",""kg""]","","","","",""
"5407.84.00.40","3","Satin weave or twill weave (628)","[""m²"",""kg""]","","","","",""
"5407.84.00.90","3","Other (629)","[""m²"",""kg""]","","","","",""
"","1","Other woven fabrics:","","","","","",""
"5407.91","2","Unbleached or bleached:","","","","","",""
"","3","Mixed mainly or solely with wool or fine animal hair:","","","","","",""
"5407.91.05","4","Containing 36 percent or more by weight of wool or fine animal hair","","25%","Free (AU,BH, CL,CO,IL,JO,KR, MA,OM,P, PA,PE,S,SG)","48.5¢/kg + 68.5%","",""
"5407.91.05.10","5","Not combed (410)","[""m²"",""kg""]","","","","",""
"5407.91.05.20","5","Combed (410)","[""m²"",""kg""]","","","","",""
"5407.91.10.00","4","Other (624)","[""m²"",""kg""]","12%","Free (AU,BH, CL,CO,IL,JO,KR, MA,OM,P, PA,PE,S,SG)","80.5%","",""
"5407.91.20","3","Other","","14.9%","Free (AU,BH,CL,CO,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","81%","",""
"5407.91.20.10","4","Mixed mainly or solely with artificial filaments (620)","[""m²"",""kg""]","","","","",""
"","4","Other:","","","","","",""
"5407.91.20.20","5","Poplin or broadcloth (625)","[""m²"",""kg""]","","","","",""
"5407.91.20.30","5","Sheeting (627)","[""m²"",""kg""]","","","","",""
"5407.91.20.40","5","Printcloth (626)","[""m²"",""kg""]","","","","",""
"5407.91.20.50","5","Satin weave or twill weave (628)","[""m²"",""kg""]","","","","",""
"5407.91.20.90","5","Other (629)","[""m²"",""kg""]","","","","",""
"5407.92","2","Dyed:","","","","","",""
"","3","Mixed mainly or solely with wool or fine animal hair:","","","","","",""
"5407.92.05","4","Containing 36 percent or more by weight of wool or fine animal hair","","25%","Free (AU,BH, CL,CO,IL,JO,KR, MA,OM,P, PA,PE,S,SG)","48.5¢/kg + 68.5%","",""
"5407.92.05.10","5","Not combed (410)","[""m²"",""kg""]","","","","",""
"5407.92.05.20","5","Combed (410)","[""m²"",""kg""]","","","","",""
"5407.92.10","4","Other","","12%","Free (AU,BH, CL,CO,IL,JO,KR, MA,OM,P, PA,PE,S,SG)","80.5%","",""
"5407.92.10.10","5","Not combed (624)","[""m²"",""kg""]","","","","",""
"5407.92.10.20","5","Combed (624)","[""m²"",""kg""]","","","","",""
"5407.92.20","3","Other","","14.9%","Free (AU,BH,CL,CO,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","81%","",""
"5407.92.20.10","4","Mixed mainly or solely with artificial filaments or metalized yarn (620)","[""m²"",""kg""]","","","","",""
"","4","Other:","","","","","",""
"5407.92.20.20","5","Poplin or broadcloth (625)","[""m²"",""kg""]","","","","",""
"5407.92.20.30","5","Sheeting (627)","[""m²"",""kg""]","","","","",""
"5407.92.20.40","5","Printcloth (626)","[""m²"",""kg""]","","","","",""
"5407.92.20.50","5","Satin weave or twill weave (628)","[""m²"",""kg""]","","","","",""
"5407.92.20.90","5","Other (629)","[""m²"",""kg""]","","","","",""
"5407.93","2","Of yarns of different colors:","","","","","",""
"","3","Mixed mainly or solely with wool or fine animal hair:","","","","","",""
"5407.93.05","4","Containing 36 percent or more by weight of wool or fine animal hair","","25%","Free (AU,BH, CL,CO,IL,JO,KR, MA,OM,P, PA,PE,S,SG)","48.5¢/kg + 68.5%","",""
"5407.93.05.10","5","Not combed (410)","[""m²"",""kg""]","","","","",""
"5407.93.05.20","5","Combed (410)","[""m²"",""kg""]","","","","",""
"5407.93.10.00","4","Other (624)","[""m²"",""kg""]","12%","Free (AU,BH, CL,CO,IL,JO,KR, MA,OM,P, PA,PE,S,SG)","80.5%","",""
"","3","Other:","","","","","",""
"5407.93.15.00","4","Containing 85 percent or more by weight of man-made filaments, the thread count of which per cm (treating multiple (folded) or cabled yarns as single threads) is over 69 but not over 142 in the warp and over 31 but not over 71 in the filling (620)","[""m²"",""kg""]","Free","","24.3¢/kg + 81%","",""
"5407.93.20","4","Other","","12%","Free (AU,BH,CL,CO,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","81%","",""
"5407.93.20.10","5","Mixed mainly or solely with artificial filaments or metalized yarn (620)","[""m²"",""kg""]","","","","",""
"","5","Other:","","","","","",""
"5407.93.20.20","6","Poplin or broadcloth (625)","[""m²"",""kg""]","","","","",""
"5407.93.20.30","6","Sheeting (627)","[""m²"",""kg""]","","","","",""
"5407.93.20.40","6","Printcloth (626)","[""m²"",""kg""]","","","","",""
"5407.93.20.50","6","Satin weave or twill weave (628)","[""m²"",""kg""]","","","","",""
"5407.93.20.90","6","Other (629)","[""m²"",""kg""]","","","","",""
"5407.94","2","Printed:","","","","","",""
"","3","Mixed mainly or solely with wool or fine animal hair:","","","","","",""
"5407.94.05","4","Containing 36 percent or more by weight of wool or fine animal hair","","Free","","48.5¢/kg + 68.5%","",""
"5407.94.05.10","5","Not combed (410)","[""m²"",""kg""]","","","","",""
"5407.94.05.20","5","Combed (410)","[""m²"",""kg""]","","","","",""
"5407.94.10.00","4","Other (624)","[""m²"",""kg""]","12%","Free (AU,BH, CL,CO,IL,JO,KR, MA,OM,P, PA,PE,S,SG)","80.5%","",""
"5407.94.20","3","Other","","14.9%","Free (AU,BH,CL,CO,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","81%","",""
"5407.94.20.10","4","Mixed mainly or solely with artificial filaments or metalized yarns (620)","[""m²"",""kg""]","","","","",""
"","4","Other:","","","","","",""
"5407.94.20.20","5","Poplin or broadcloth (625)","[""m²"",""kg""]","","","","",""
"5407.94.20.30","5","Sheeting (627)","[""m²"",""kg""]","","","","",""
"5407.94.20.40","5","Printcloth (626)","[""m²"",""kg""]","","","","",""
"5407.94.20.50","5","Satin weave or twill weave (628)","[""m²"",""kg""]","","","","",""
"5407.94.20.90","5","Other (629)","[""m²"",""kg""]","","","","",""
"5408","0","Woven fabrics of artificial filament yarn, including woven fabrics obtained from materials of heading 5405:","","","","","",""
"5408.10.00.00","1","Woven fabrics obtained from high tenacity yarn of viscose rayon (618)","[""m²"",""kg""]","14.9%","Free (AU,BH, CL,CO,IL,JO,KR, MA,OM,P, PA,PE,S,SG)","81%","",""
"","1","Other woven fabrics, containing 85 percent or more by weight of artificial filament or strip or the like:","","","","","",""
"5408.21.00","2","Unbleached or bleached","","14.9%","Free (AU,BH, CL,CO,IL,JO,KR, MA,OM,P, PA,PE,S,SG)","81%","",""
"5408.21.00.30","3","Weighing not more than 170 g/m² (618)","[""m²"",""kg""]","","","","",""
"5408.21.00.60","3","Weighing more than 170 g/m² (618)","[""m²"",""kg""]","","","","",""
"5408.22","2","Dyed:","","","","","",""
"5408.22.10.00","3","Of cuprammonium rayon (618)","[""m²"",""kg""]","14.9%","Free (AU,BH, CL,CO,IL,JO,KR, MA,OM,P, PA,PE,S,SG)","81%","",""
"5408.22.90","3","Other","","14.9%","Free (AU,BH, CL,CO,IL,JO,KR, MA,OM,P, PA,PE,S,SG)","81%","",""
"5408.22.90.30","4","Weighing not more than 170 g/m² (618)","[""m²"",""kg""]","","","","",""
"5408.22.90.60","4","Weighing more than 170 g/m² (618)","[""m²"",""kg""]","","","","",""
"5408.23","2","Of yarns of different colors:","","","","","",""
"","3","The thread count of which per cm (treating multiple (folded) or cabled yarns as single threads) is over 69 but not over 142 in the warp and over 31 but not over 71 in the filling:","","","","","",""
"5408.23.11.00","4","Of cuprammonium rayon (618)","[""m²"",""kg""]","Free","","24.3¢/kg + 81%","",""
"5408.23.19.00","4","Other (618)","[""m²"",""kg""]","Free","","24.3¢/kg + 81%","",""
"","3","Other:","","","","","",""
"5408.23.21.00","4","Of cuprammonium rayon (618)","[""m²"",""kg""]","12%","Free (AU,BH, CL,CO,IL,JO,KR, MA,OM,P, PA,PE,S,SG)","81%","",""
"5408.23.29","4","Other","","12%","Free (AU,BH, CL,CO,IL,JO,KR, MA,OM,P, PA,PE,S,SG)","81%","",""
"5408.23.29.30","5","Weighing not more than 170 g/m² (618)","[""m²"",""kg""]","","","","",""
"5408.23.29.60","5","Weighing more than 170 g/m² (618)","[""m²"",""kg""]","","","","",""
"5408.24","2","Printed:","","","","","",""
"5408.24.10.00","3","Of cuprammonium rayon (618)","[""m²"",""kg""]","12%","Free (AU,BH, CL,CO,IL,JO,KR, MA,OM,P, PA,PE,S,SG)","81%","",""
"5408.24.90","3","Other","","12%","Free (AU,BH, CL,CO,IL,JO,KR, MA,OM,P, PA,PE,S,SG)","81%","",""
"","4","Weighing not more than 170 g/m²:","","","","","",""
"5408.24.90.10","5","Discharge printed (618)","[""m²"",""kg""]","","","","",""
"5408.24.90.20","5","Other (618)","[""m²"",""kg""]","","","","",""
"","4","Weighing more than 170 g/m²:","","","","","",""
"5408.24.90.40","5","Discharge printed (618)","[""m²"",""kg""]","","","","",""
"5408.24.90.50","5","Other (618)","[""m²"",""kg""]","","","","",""
"","1","Other woven fabrics:","","","","","",""
"5408.31","2","Unbleached or bleached:","","","","","",""
"","3","Mixed mainly or solely with wool or fine animal hair:","","","","","",""
"5408.31.05","4","Containing 36 percent or more by weight of wool or fine animal hair","","25%","Free (AU,BH, CL,CO,IL,JO,KR, MA,OM,P, PA,PE,S,SG)","48.5¢/kg + 68.5%","",""
"5408.31.05.10","5","Not combed (410)","[""m²"",""kg""]","","","","",""
"5408.31.05.20","5","Combed (410)","[""m²"",""kg""]","","","","",""
"5408.31.10.00","4","Other (624)","[""m²"",""kg""]","12%","Free (AU,BH, CL,CO,IL,JO,KR, MA,OM,P, PA,PE,S,SG)","80.5%","",""
"5408.31.20","3","Other","","14.9%","Free (AU,BH, CL,CO,IL,JO,KR, MA,OM,P, PA,PE,S,SG)","81%","",""
"5408.31.20.10","4","Mixed mainly or solely with synthetic filaments (618)","[""m²"",""kg""]","","","","",""
"","4","Other:","","","","","",""
"5408.31.20.20","5","Poplin or broadcloth (625)","[""m²"",""kg""]","","","","",""
"5408.31.20.30","5","Sheeting (627)","[""m²"",""kg""]","","","","",""
"5408.31.20.40","5","Printcloth (626)","[""m²"",""kg""]","","","","",""
"5408.31.20.50","5","Satin weave or twill weave (628)","[""m²"",""kg""]","","","","",""
"5408.31.20.90","5","Other (629)","[""m²"",""kg""]","","","","",""
"5408.32","2","Dyed:","","","","","",""
"","3","Mixed mainly or solely with wool or fine animal hair:","","","","","",""
"5408.32.05","4","Containing 36 percent or more by weight of wool or fine animal hair","","19.7%","Free (AU,BH,CL, CO,IL,JO,KR, MA,OM,P, PA,PE,S,SG)","48.5¢/kg + 68.5%","",""
"5408.32.05.10","5","Not combed (410)","[""m²"",""kg""]","","","","",""
"5408.32.05.20","5","Combed (410)","[""m²"",""kg""]","","","","",""
"5408.32.10.00","4","Other (624)","[""m²"",""kg""]","12%","Free (AU,BH, CL,CO,IL,JO,KR, MA,OM,P, PA,PE,S,SG)","80.5%","",""
"","3","Other:","","","","","",""
"5408.32.30.00","4","Containing 30 percent or more by weight of silk or silk waste, valued over <il>$33 per kg</il> (618)","[""m²"",""kg""]","6.9%","Free (AU,BH, CL,CO,IL,JO,KR, MA,OM,P, PA,PE,S,SG)","80%","",""
"5408.32.90","4","Other","","15%","Free (AU,BH, CL,CO,IL,JO,KR, MA,OM,P, PA,PE,S,SG)","81%","",""
"5408.32.90.10","5","Mixed mainly or solely with synthetic filaments (618)","[""m²"",""kg""]","","","","",""
"","5","Other:","","","","","",""
"5408.32.90.20","6","Poplin or broadcloth (625)","[""m²"",""kg""]","","","","",""
"5408.32.90.30","6","Sheeting (627)","[""m²"",""kg""]","","","","",""
"5408.32.90.40","6","Printcloth (626)","[""m²"",""kg""]","","","","",""
"5408.32.90.50","6","Satin weave or twill weave (628)","[""m²"",""kg""]","","","","",""
"5408.32.90.90","6","Other (629)","[""m²"",""kg""]","","","","",""
"5408.33","2","Of yarns of different colors:","","","","","",""
"","3","Mixed mainly or solely with wool or fine animal hair:","","","","","",""
"5408.33.05","4","Containing 36 percent or more by weight of wool or fine animal hair","","19.6%","Free (AU,BH, CL,CO,IL,JO,KR, MA,OM,P, PA,PE,S,SG)","48.5¢/kg + 68.5%","",""
"5408.33.05.10","5","Not combed (410)","[""m²"",""kg""]","","","","",""
"5408.33.05.20","5","Combed (410)","[""m²"",""kg""]","","","","",""
"5408.33.10.00","4","Other (624)","[""m²"",""kg""]","12%","Free (AU,BH, CL,CO,IL,JO,KR, MA,OM,P, PA,PE,S,SG)","80.5%","",""
"","3","Other:","","","","","",""
"5408.33.15.00","4","Containing 85 percent or more by weight of man-made filaments, the thread count of which per cm (treating multiple (folded) or cabled yarns as single threads) is over 69 but not over 142 in the warp and over 31 but not over 71 in the filling (618)","[""m²"",""kg""]","12.3¢/kg + 11.4%","Free (AU,BH, CL,CO,IL,JO,KR, MA,OM,P, PA,PE,S,SG)","24.3¢/kg + 81%","",""
"5408.33.30.00","4","Containing 30 percent or more by weight of silk or silk waste, valued over <il>$33 per kg</il> (618)","[""m²"",""kg""]","6.9%","Free (AU,BH, CL,CO,IL,JO,KR, MA,OM,P, PA,PE,S,SG)","80%","",""
"5408.33.90","4","Other","","12%","Free (AU,BH, CL,CO,IL,JO,KR, MA,OM,P, PA,PE,S,SG)","81%","",""
"5408.33.90.10","5","Mixed mainly or solely with synthetic filaments or metalized yarn (618)","[""m²"",""kg""]","","","","",""
"","5","Other:","","","","","",""
"5408.33.90.20","6","Poplin or broadcloth (625)","[""m²"",""kg""]","","","","",""
"5408.33.90.30","6","Sheeting(627)","[""m²"",""kg""]","","","","",""
"5408.33.90.40","6","Printcloth (626)","[""m²"",""kg""]","","","","",""
"5408.33.90.50","6","Satin weave or twill weave (628)","[""m²"",""kg""]","","","","",""
"5408.33.90.90","6","Other (629)","[""m²"",""kg""]","","","","",""
"5408.34","2","Printed:","","","","","",""
"","3","Mixed mainly or solely with wool or fine animal hair:","","","","","",""
"5408.34.05","4","Containing 36 percent or more by weight of wool or fine animal hair","","Free","","48.5¢/kg + 68.5%","",""
"5408.34.05.10","5","Not combed (410)","[""m²"",""kg""]","","","","",""
"5408.34.05.20","5","Combed (410)","[""m²"",""kg""]","","","","",""
"5408.34.10.00","4","Other (624)","[""m²"",""kg""]","12%","Free (AU,BH, CL,CO,IL,JO,KR, MA,OM,P, PA,PE,S,SG)","80.5%","",""
"","3","Other:","","","","","",""
"5408.34.30.00","4","Containing 30 percent or more by weight of silk or silk waste, valued over $33 per kg (618)","[""m²"",""kg""]","Free","","80%","",""
"5408.34.90","4","Other","","12%","Free (AU,BH, CL,CO,IL,JO,KR, MA,OM,P, PA,PE,S,SG)","81%","",""
"5408.34.90.10","5","Mixed mainly or solely with synthetic filaments (618)","[""m²"",""kg""]","","","","",""
"","5","Other:","","","","","",""
"5408.34.90.20","6","Poplin or broadcloth (625)","[""m²"",""kg""]","","","","",""
"5408.34.90.30","6","Sheeting(627)","[""m²"",""kg""]","","","","",""
"5408.34.90.40","6","Printcloth (626)","[""m²"",""kg""]","","","","",""
"5408.34.90.50","6","Satin weave or twill weave (628)","[""m²"",""kg""]","","","","",""
"","6","Other:","","","","","",""
"5408.34.90.85","7","Discharge printed (629)","[""m²"",""kg""]","","","","",""
"5408.34.90.95","7","Other (629)","[""m²"",""kg""]","","","","",""
